DISTRICT_NAME	AMPHUR_NAME
ดอนตูม   	บางเลน   
นิลเพชร   	บางเลน   
บัวปากท่า   	บางเลน   
คลองนกกระทุง   	บางเลน   
นราภิรมย์   	บางเลน   
ลำพญา   	บางเลน   
ไผ่หูช้าง   	บางเลน   
ท่าข้าม   	สามพราน   
ทรงคนอง   	สามพราน   
หอมเกร็ด   	สามพราน   
บางกระทึก   	สามพราน   
บางเตย   	สามพราน   
สามพราน   	สามพราน   
บางช้าง   	สามพราน   
ไร่ขิง   	สามพราน   
ท่าตลาด   	สามพราน   
กระทุ่มล้ม   	สามพราน   
คลองใหม่   	สามพราน   
ตลาดจินดา   	สามพราน   
คลองจินดา   	สามพราน   
ยายชา   	สามพราน   
บ้านใหม่   	สามพราน   
อ้อมใหญ่   	สามพราน   
ศาลายา   	พุทธมณฑล   
คลองโยง   	พุทธมณฑล   
มหาสวัสดิ์   	พุทธมณฑล   
มหาชัย   	เมืองสมุทรสาคร   
ท่าฉลอม   	เมืองสมุทรสาคร   
โกรกกราก   	เมืองสมุทรสาคร   
บ้านบ่อ   	เมืองสมุทรสาคร   
บางโทรัด   	เมืองสมุทรสาคร   
กาหลง   	เมืองสมุทรสาคร   
นาโคก   	เมืองสมุทรสาคร   
ท่าจีน   	เมืองสมุทรสาคร   
นาดี   	เมืองสมุทรสาคร   
ท่าทราย   	เมืองสมุทรสาคร   
คอกกระบือ   	เมืองสมุทรสาคร   
บางน้ำจืด   	เมืองสมุทรสาคร   
พันท้ายนรสิงห์   	เมืองสมุทรสาคร   
โคกขาม   	เมืองสมุทรสาคร   
บ้านเกาะ   	เมืองสมุทรสาคร   
บางกระเจ้า   	เมืองสมุทรสาคร   
บางหญ้าแพรก   	เมืองสมุทรสาคร   
ชัยมงคล   	เมืองสมุทรสาคร   
ตลาดกระทุ่มแบน   	กระทุ่มแบน   
อ้อมน้อย   	กระทุ่มแบน   
ท่าไม้   	กระทุ่มแบน   
สวนหลวง   	กระทุ่มแบน   
บางยาง   	กระทุ่มแบน   
คลองมะเดื่อ   	กระทุ่มแบน   
หนองนกไข่   	กระทุ่มแบน   
ดอนไก่ดี   	กระทุ่มแบน   
แคราย   	กระทุ่มแบน   
ท่าเสา   	กระทุ่มแบน   
บ้านแพ้ว   	บ้านแพ้ว   
หลักสาม   	บ้านแพ้ว   
ยกกระบัตร   	บ้านแพ้ว   
โรงเข้   	บ้านแพ้ว   
หนองสองห้อง   	บ้านแพ้ว   
หนองบัว   	บ้านแพ้ว   
หลักสอง   	บ้านแพ้ว   
เจ็ดริ้ว   	บ้านแพ้ว   
คลองตัน   	บ้านแพ้ว   
อำแพง   	บ้านแพ้ว   
สวนส้ม   	บ้านแพ้ว   
เกษตรพัฒนา   	บ้านแพ้ว   
แม่กลอง   	เมืองสมุทรสงคราม   
บางขันแตก   	เมืองสมุทรสงคราม   
ลาดใหญ่   	เมืองสมุทรสงคราม   
บ้านปรก   	เมืองสมุทรสงคราม   
บางแก้ว   	เมืองสมุทรสงคราม   
ท้ายหาด   	เมืองสมุทรสงคราม   
แหลมใหญ่   	เมืองสมุทรสงคราม   
คลองเขิน   	เมืองสมุทรสงคราม   
คลองโคน   	เมืองสมุทรสงคราม   
นางตะเคียน   	เมืองสมุทรสงคราม   
บางจะเกร็ง   	เมืองสมุทรสงคราม   
กระดังงา   	บางคนที   
บางสะแก   	บางคนที   
บางยี่รงค์   	บางคนที   
โรงหีบ   	บางคนที   
บางคนที   	บางคนที   
ดอนมะโนรา   	บางคนที   
บางพรม   	บางคนที   
บางกุ้ง   	บางคนที   
จอมปลวก   	บางคนที   
บางนกแขวก   	บางคนที   
ยายแพง   	บางคนที   
บางกระบือ   	บางคนที   
บ้านปราโมทย์   	บางคนที   
อัมพวา   	อัมพวา   
สวนหลวง   	อัมพวา   
ท่าคา   	อัมพวา   
วัดประดู่   	อัมพวา   
เหมืองใหม่   	อัมพวา   
